,temperature,has_children,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,destination_Home,destination_No Urgent Place,destination_Work,passenger_Alone,passenger_Friend(s),passenger_Kid(s),passenger_Partner,weather_Rainy,weather_Snowy,weather_Sunny,time_10AM,time_10PM,time_2PM,time_6PM,time_7AM,coupon_Bar,coupon_Carry out & Take away,coupon_Coffee House,coupon_Restaurant(20-50),coupon_Restaurant(<20),expiration_1d,expiration_2h,gender_Female,gender_Male,age_21,age_26,age_31,age_36,age_41,age_46,age_50plus,age_below21,maritalStatus_Divorced,maritalStatus_Married partner,maritalStatus_Single,maritalStatus_Unmarried partner,maritalStatus_Widowed,education_Associates degree,education_Bachelors degree,education_Graduate degree (Masters or Doctorate),education_High School Graduate,education_Some High School,education_Some college - no degree,occupation_Architecture & Engineering,occupation_Arts Design Entertainment Sports & Media,occupation_Building & Grounds Cleaning & Maintenance,occupation_Business & Financial,occupation_Community & Social Services,occupation_Computer & Mathematical,occupation_Construction & Extraction,occupation_Education&Training&Library,occupation_Farming Fishing & Forestry,occupation_Food Preparation & Serving Related,occupation_Healthcare Practitioners & Technical,occupation_Healthcare Support,occupation_Installation Maintenance & Repair,occupation_Legal,occupation_Life Physical Social Science,occupation_Management,occupation_Office & Administrative Support,occupation_Personal Care & Service,occupation_Production Occupations,occupation_Protective Service,occupation_Retired,occupation_Sales & Related,occupation_Student,occupation_Transportation & Material Moving,occupation_Unemployed,income_$100000 or More,income_$12500 - $24999,income_$25000 - $37499,income_$37500 - $49999,income_$50000 - $62499,income_$62500 - $74999,income_$75000 - $87499,income_$87500 - $99999,income_Less than $12500,Bar_1~3,Bar_4~8,Bar_gt8,Bar_less1,Bar_never,CoffeeHouse_1~3,CoffeeHouse_4~8,CoffeeHouse_gt8,CoffeeHouse_less1,CoffeeHouse_never,CarryAway_1~3,CarryAway_4~8,CarryAway_gt8,CarryAway_less1,CarryAway_never,RestaurantLessThan20_1~3,RestaurantLessThan20_4~8,RestaurantLessThan20_gt8,RestaurantLessThan20_less1,RestaurantLessThan20_never,Restaurant20To50_1~3,Restaurant20To50_4~8,Restaurant20To50_gt8,Restaurant20To50_less1,Restaurant20To50_never
destination_Work,-0.1009241139848729,-0.019919142484321622,,0.09545308655255355,0.37249089863599316,0.22941983140030997,-0.22941983140030964,-0.07628712038448847,-0.3384525641146612,-0.5712796698577697,1.0,0.4948480735576523,-0.3430946794301493,-0.16768182735538648,-0.17588032965473202,0.07551739253261011,0.07981599644057444,-0.11671577499125886,-0.2695222735344683,-0.24990647636494753,-0.2509189466252645,-0.33793688221760637,1.0,-0.00885814894024829,0.07725701895434946,-0.03302699128802707,0.032812181421315575,-0.053630002786745776,0.059906933788760844,-0.059906933788760816,-0.0034146980778487217,0.003414698077848772,0.012600250304855624,0.0054635263203197965,-0.008315806934299208,-0.01046080840566888,-0.006486891756552481,-0.0001958844182239418,0.0007582552624555909,0.0026976139946188926,0.01512167126791487,-0.03645411623979914,0.04346374215809982,-0.016664024211664758,-7.714370120794055e-05,-0.006652803998901817,0.00013593521797933833,-0.00569737161507344,0.013581345885365064,0.0021775456069637747,0.00030686665630825675,0.001900651937333127,-0.0001797468921696071,-0.009565399894498327,-0.004896613656975545,0.004544582299101181,-0.010541740083526402,-0.006054054547816961,-0.007489295885307018,-0.005663659454056428,0.0037125780471128945,-0.009359079702931277,-0.0035257598496533913,-0.00237481879845104,0.00311229065398191,0.007203355708120873,0.0013503632937196157,0.0021985814161903463,-0.0039368943115427974,0.006671791379969373,0.003499953557050544,0.0005749373678052869,0.0004185275635099033,0.01462859592804265,-0.0022633773030272,0.0031356281485274474,-0.0014290365144954578,0.009492539873182732,0.006050969811462906,0.0017388911069609282,-0.008991445982424535,-0.0032270938221058776,-0.006697756200486797,-0.01048639304562515,0.009057390163437783,-0.002085507930522147,0.01024473615603656,0.0036914416771983882,-0.0015706270788093865,-0.003979483415046545,-0.004723111881138171,0.004256214465658163,0.003874410185263933,-0.0019990421851180814,0.0008983904642393336,0.0023381395314713144,-0.0008833647908847158,0.0006794223394415598,-0.0016834531032957093,-0.003313914344590295,0.002871472241577582,-0.006224914554880144,0.00018462192187660283,0.0031045664696411203,0.001496058472899548,-0.0020031633272670295,-0.006813541994893128,0.001185598700151279,-0.0048987874390839445,0.012562342395196973
passenger_Alone,-0.10058891045216761,-0.05716306490997661,,-0.13816666252916882,0.2729017318939382,0.37536427414044754,-0.37536427414044754,-0.09973014303961769,0.3577910054215186,-0.740856860802601,0.4948480735576523,1.0,-0.6933333638413679,-0.3388551685163861,-0.35542288442240777,0.07158700893271858,0.10439724743751559,-0.13292350805277325,-0.24062645529873986,-0.07172697575057392,-0.34927057506633724,0.07235068758282992,0.49484807355765226,0.01711633027848651,0.010084833856202326,-0.016093943926742408,0.07522753274528128,-0.06502669250264836,0.10829036332627535,-0.1082903633262752,-0.01224508469082768,0.01224508469082753,0.02808711982767886,0.003735257022696188,-0.003952002851664687,-0.016443525489423707,-0.03218211134493557,-0.014039595901285888,-0.0015684889529675387,0.03202642497394388,0.042082784163145266,-0.10954738594380665,0.12289582587217437,-0.03867246162758278,0.001226906498305161,-0.009470049953103233,-0.00317293977457608,-0.007106117111815976,0.04004725593494511,0.018183835296628675,-0.010952364694090864,-0.016781813992233788,-0.018586348507698705,-0.014981051227453896,-0.009701174718343189,0.019652499984024126,-0.024466761225907442,-0.020687751948080105,-0.01848709454734594,-0.002275977758177471,0.022161570499008753,-0.026303266314906225,0.00045168024026228634,-0.0027854330697399373,0.007093042011196282,-0.011496906850814335,-0.022201804987440562,0.014477408681023901,-0.004905348096871899,0.03197701204543389,-0.00416027466227382,-0.010278828714174881,0.0014776992494496802,0.04338165500008734,-0.004752458738156578,0.02927441721906678,-0.015065277784617082,0.017242698418999024,0.008173218045285272,0.01378452962364543,-0.03439529552980168,-0.0076676898379226845,-0.01513244867197326,-0.022639425994447914,0.051950806516324256,-0.00015849357933372103,0.017749794766947356,0.006542961364793461,-0.0026746510977044874,-0.009777134745087407,-0.030348655104524717,0.019880753872332697,0.014500053226367238,-0.008946936865550722,0.014809865618339697,-0.011241407357799488,0.001171172991638255,0.0022181571989274514,0.011440591086160272,0.0006784229212049551,0.00040586754537037784,-0.013163511850526336,-0.007273531361758384,0.01720974045323213,0.013224550936192939,-0.012680339669159853,0.008239864032408424,0.0019308560835010209,-0.01487380111370091,0.028775678708745676
passenger_Friend(s),0.10411692958365508,-0.04791604471294314,,0.1285613792030034,-0.21859507236625572,-0.31086103471486864,0.3108610347148692,0.12825203290895137,-0.3477110237944363,0.6005721847507168,-0.3430946794301493,-0.6933333638413679,1.0,-0.17226880822717314,-0.18069158273190622,-0.10352964280206861,-0.060760944547492056,0.12227610820638826,0.10860266242376532,0.06887367050469691,0.345706116073186,-0.10178553720478335,-0.34309467943014943,-0.0932730373966238,0.054360453367893705,0.0732196052176572,-0.12325045955905868,0.04445276139333108,-0.10210901153774206,0.10210901153774204,-0.020212667811020317,0.020212667811020473,0.01843359918489764,0.009822507443109266,-0.021480771328352674,-0.014568539064360009,-0.0017012708198549237,0.012370300354772924,0.00032842541067075085,-0.007876628692561994,-0.008819793976105583,-0.07585747140310822,0.10930267226681921,-0.043095756652591105,0.021744441320044394,-0.007857591692672708,0.011628618104985916,-0.0191348931915334,-0.0033154051784364262,-0.013160355206220936,0.011651903196170328,0.010088565375585817,0.008055592396705434,0.0016680122789930894,-0.00044642711741732055,-0.026963080943301677,-0.009834307308914015,0.014902095625449946,-0.013110235699361296,-0.010153767139526124,-0.006223003967327832,0.011433478661723248,0.0052903859390168355,0.029527157813180663,-0.0001063731633933093,0.018724144524859005,0.00293245789056818,0.015589668888138142,-0.0031612166567961176,-0.015378013030971437,0.0021969102898627023,0.0007076987351531947,0.011020687174431085,0.0016343444809147098,-0.0025707771457686305,-0.018878476696403634,-0.003241360691827696,0.014894963433634499,0.0071582476376147374,0.003163228046954441,0.0034445110592889894,-0.008095327021268613,-0.01590547990635432,-0.005393083578691374,-0.005621824411756923,0.0030091021492558946,0.026269179294629453,0.03344221906637794,-0.02372186750063963,-0.006862877960401025,0.011032946277565459,0.0014439531757288646,-0.0023141977950339003,-0.0023353782618658696,-0.00856243053356926,0.007683670608350964,-0.011602599858441968,0.0213215225740483,-0.014069755992543025,-0.00389832334995146,-0.007460129970910711,-0.010492495013457457,0.01535694940382037,0.00935787731772057,0.0017805643705028863,-0.01217663935400418,-0.005925989168718487,0.028631105576449333,0.0052987011357935165,-0.0002394444474928708
passenger_Kid(s),0.023153714577278856,0.33847485529031135,,0.12066833264677261,-0.10206441640986536,-0.11730091909010125,0.11730091909010132,-0.04250346007742571,-0.08197800649919579,0.21679820964192292,-0.16768182735538648,-0.3388551685163861,-0.17226880822717314,1.0,-0.0883100106085777,-0.0159027341965771,-0.040859089134569294,0.04322847677958097,0.09239837761162413,0.0061319612477785165,0.08570212029398488,0.008501983865732192,-0.16768182735538648,0.03850547673290574,-0.027710962494097418,-0.06875971102303684,0.048029181561425154,0.03211462573874032,-0.011185657352329246,0.011185657352329242,0.05112948564951152,-0.051129485649511454,-0.0941782642847342,-0.05140412767008147,0.04522672711485683,0.05549160799500379,0.08869404255517674,0.030451326952136534,0.015446990270000285,-0.06054720507741333,-0.006402031382637533,0.2701642888807815,-0.21242186178452915,-0.06763121661096763,-0.027560430331994755,0.014415998100971135,0.013619227958695593,0.05341157342116932,-0.046616433186675056,-0.006669934656466478,-0.035446141746661886,0.008828652682991302,0.026688431208192805,0.008129112487280482,0.021308461904002287,-0.01392603449467336,0.06029322166231899,-0.0026440398461924143,0.047770111300942115,0.0345955001401109,-0.019528188755045015,0.024781966410486977,-0.028242185910687785,-0.015794602678975592,-0.02551842699816445,0.009975305183195261,0.025357100698941554,-0.05046046578189188,0.027989804719080854,-0.024857243500084197,0.00882865268299115,-0.001165803470354836,-0.04269115748235158,-0.0715836114590912,0.002488941796059341,0.008774232712355346,0.013019172303616584,-0.048758884806863856,-0.008479781373453125,-0.004602534858935141,0.025303058933068154,0.024041316403035067,0.01824790836745582,0.06953132913114007,-0.06998990064293285,-0.025738932463881294,-0.052448029977958645,-0.03696494237219827,0.00030106375376197364,0.06283570888668118,0.02511967149743035,-0.015125300172663194,0.02111346874193672,-0.014655799890943195,-0.012727332982233766,-0.0035856985321580403,0.03265335595572713,-0.05161187534747724,0.01131591955136814,-0.0035029273707587283,0.014422553832255085,-0.021168704162247264,-0.003799678475274571,0.0160467028301496,-0.019793772973689394,0.00024340230414899124,0.0092130427307927,-0.020101087766399763,0.02105494286114202,-0.02606070962647942
passenger_Partner,-0.00791870207617507,-0.14830808230218026,,-0.07348430372791188,-0.041475198318099336,-0.06316287206231064,0.06316287206231049,0.015606400109978028,-0.007859348754789679,0.15925348645417328,-0.17588032965473202,-0.35542288442240777,-0.18069158273190622,-0.0883100106085777,1.0,0.051465450233792995,-0.05015073628251882,0.0015257946469436274,0.1668583091246407,0.012786113477342988,-0.007671392756968057,0.02391424531549833,-0.175880329654732,0.07963773214138058,-0.07693062860964744,-0.020779847358275913,0.014661217847567312,0.014423732534827538,-0.020404216351027356,0.020404216351027227,0.004446906366343788,-0.004446906366343846,0.011620042985239913,0.0272845789824445,-0.0025922311613847844,-0.0011924697604119687,-0.02545678055988603,-0.02385125338252364,-0.012577144474553586,0.013783497502317131,-0.054589354077892796,0.05426984281171896,-0.18613172137155343,0.20148747929035682,-0.009963769240851185,0.015328611271953887,-0.025783661071680185,-0.008558927624294495,-0.021015506252163866,-0.00510329823300536,0.035119702709910265,0.005383448808536423,-0.0053718398758191375,0.01613189448247572,-0.0025632597289871654,0.021015679801192497,0.0009636500882026383,0.015748376190587797,0.007552737037390683,-0.01320100423260495,-0.010736947290075164,0.004823631295060686,0.017996745349454706,-0.026416995036530302,0.01210527942495575,-0.01870090274582351,0.010393559165054975,-0.0017635076189886668,-0.013210468318812485,-0.008598180836275088,-0.004565933918512694,0.01823579808270116,0.021028985218998323,-0.01074149180914751,0.010089161247879404,-0.030601449684666358,0.019319748653205727,-0.007208219124066763,-0.01762990591276848,-0.02501175296712916,0.03126542576729676,0.003258491660945029,0.0343729202334284,-0.018152464478135576,-0.016036109057728006,0.020268996770795893,-0.022488101827901306,-0.028791602995170012,0.04183871476647682,-0.032216115477929366,0.012305453539353715,-0.02300451762333205,-0.042356776811243675,0.03363040878215545,-0.0005451413130041091,0.011274438815987588,-0.015165738724188674,0.012053287578921788,-0.008990886169804006,0.008305841933594842,-0.002820417808292778,0.06022180321951464,-0.007650147921702179,-0.06068905551116083,-0.007243782994166728,0.041446121680837944,-0.014127527899204432,-0.029232209409763406,-0.0021992263833783207,-0.025621250002727025
weather_Rainy,-0.14110807502791972,-0.014663671531432936,,0.07357067402962043,0.12025620085607147,0.01869474211139714,-0.018694742111397614,-0.07016441736421174,-0.03234419445410372,-0.03722333841104968,0.07551739253261011,0.07158700893271858,-0.10352964280206861,-0.0159027341965771,0.051465450233792995,1.0,-0.11398746524440946,-0.6375870407848837,-0.002889731559412931,0.06611695664135345,-0.0919429213976327,-0.050731520961046814,0.07551739253261011,0.17508050390497837,0.060978091293675075,-0.0895173816701112,-0.06279712812270329,-0.06270417018794229,-0.03977372314498948,0.03977372314498929,-0.015619949950893395,0.015619949950893115,-0.0075631339094822244,-0.00623248638327441,0.020218905528308653,0.006499280065260782,-0.021045602717907678,-0.011215883648402954,-0.0027941249987644776,0.028445021030929895,0.000199233471320358,-0.014839915553927323,0.002520506451385444,0.01318972783674998,0.011233574610932447,0.01371342729165646,-0.0016940555508475244,-0.0195396442000482,0.0029620109533686407,0.018740998934423072,0.0031817787630560477,-0.018003498493530022,-0.01948419747389249,0.01791523570220298,0.01396714543610353,0.0025486946257764157,-0.004369041377468991,0.005981863194434983,-0.01672549659536725,0.01857185524289584,0.020395394127726126,-0.00016971068956461155,0.028256776025373142,0.01182767872287725,-0.001684468988489957,-0.029111159727750562,-0.03730125815989775,0.022332908861747255,0.008766183987228171,0.022061704906682127,-0.02036688078647809,-0.020258992008943887,0.0011964350654499582,0.0007264217281580553,0.0006345232519702982,0.02351405764430006,-0.0021719269189914357,0.0023488985236853233,-0.011761585430658212,-0.013341572989724632,-0.019012998442962666,0.0002610257431853679,0.021069629184978327,0.010479627952459165,0.026184680465531945,0.007786026402101252,-0.01409533862126614,0.0016507656803041709,-0.0008092996078572881,0.0019971637056150795,-0.019903272393940748,0.02171219835961478,0.0004900104059030591,0.0024263911499897792,0.00011918493372969831,-0.01255805800710536,-0.015351401945216746,0.014794065485217186,0.019096193309621427,0.015161013827180433,-0.0018661865830021482,0.007123525165634916,-0.022917442686601633,0.007293090345148104,0.01717453663731914,-0.010272983148390286,0.02693985163481007,-0.003996071843763909,0.017878387989216923,-0.026651577321200402
weather_Snowy,-0.6131281188572981,0.003397412058229048,,0.10869672120604096,0.1835564170310849,-0.06973457423652184,0.06973457423652146,-0.06609400000022404,0.026712762557207063,-0.09245937188590495,0.07981599644057444,0.10439724743751559,-0.060760944547492056,-0.040859089134569294,-0.05015073628251882,-0.11398746524440946,1.0,-0.6926802143722461,-0.0640454796105945,0.11706333360754897,-0.009499825569810588,-0.11295487042403127,0.07981599644057442,0.011010521851487086,0.027542052464385885,-0.07705690985254765,0.012208541377824459,0.04129516424286099,0.1113675821054319,-0.11136758210543211,-0.024372424173830363,0.02437242417383004,-0.020481833194273293,-0.011497262333697656,0.01869561172861127,0.008610616125892557,-0.0031271688096706964,-0.010633655870092403,0.00841054106076178,0.01912402028604694,-0.013931375784374419,0.005756476883963019,-0.008474887109524862,0.009391112545550338,0.005896374342614207,0.027529631484190638,-0.0006053560268653268,-0.004613868169882909,-0.006763155371127027,0.010269282870475113,-0.010479761700845263,-0.020541059819013344,-0.023995336419608042,0.040162901089981065,0.028948196552063803,-0.014132463035072611,0.0018841589205633392,0.018924909031888586,0.0028726225351032365,0.023357976417283398,0.01696367562716674,0.008931720506923601,0.023272534961150063,0.018608318231922404,-0.008187694119488165,-0.026333402984115895,-0.03141995235278543,-0.0011864799205519245,0.016882168664093613,0.01026928287047514,-0.024966358995075277,-0.02333574251479672,-0.00011622303567491719,-0.016815032050236267,0.003929012886462813,0.025986574872588188,0.0042328020961748805,-0.004085541708491938,-0.02709110224914534,-0.0016108543168981493,-0.009801253601509843,-0.0037008630097823247,0.03195987031075493,0.01143102975930663,0.013601541868354869,0.016541940175477086,-0.02261694774003687,0.017867121147906527,-0.0011700051832915681,-0.005208510192238053,-0.01148737415281772,0.02319121341887845,0.0041878266122311264,-0.0020240720247586006,-0.007635816866455785,-0.016995003465277762,-0.018394626306004358,0.01623746652008183,0.026609354674328577,0.019310823045373203,0.005388564518284527,0.00341835720497701,-0.018518403308065434,4.7298245418045234e-05,0.012370097678373318,-0.019067910390143408,0.03618103573651578,0.001644628877589453,0.02559896982761513,-0.03444629824946063
weather_Sunny,0.5778806022161438,0.00801101914406659,,-0.13769755400957778,-0.22963879225854744,0.04050250599686917,-0.040502505996868526,0.1021891588642099,0.0027671860778961423,0.09871927059585489,-0.11671577499125886,-0.13292350805277325,0.12227610820638826,0.04322847677958097,0.0015257946469436274,-0.6375870407848837,-0.6926802143722461,1.0,0.051760820660570396,-0.13877407219804613,0.07411488432893815,0.12441876993509743,-0.1167157749912589,-0.13564226840092264,-0.06562566981576771,0.12473995451683807,0.036122347687459595,0.013500151195084974,-0.05748324384666625,0.05748324384666652,0.030238887040224073,-0.030238887040223622,0.02137293646964624,0.013439989689210974,-0.02917563668880632,-0.011395276526048485,0.017703523698646223,0.01638815111735428,-0.004493337030412243,-0.03547980611511122,0.010658202002066993,0.00630967276836558,0.004741873712827145,-0.016857607436575398,-0.012727552525479585,-0.031302997160947095,0.0016992574296216811,0.017763067949801377,0.003094019432550647,-0.02156866223129256,0.005816450289556588,0.028998323309965286,0.0327518343155204,-0.04414965902017214,-0.0325871919867457,0.009108477713327413,0.0017107839261017498,-0.019017681384083336,0.009914794760473022,-0.03159526555868212,-0.027960763832827095,-0.006802739914796142,-0.038560037536977086,-0.023016112003931298,0.007571888806757822,0.041553796517027154,0.051443891929877736,-0.01529313466247032,-0.019455026016259862,-0.02397941712947598,0.03414560417728849,0.03280284651633424,-0.0007784607718210055,0.012511556293875663,-0.0035073331310621933,-0.03722148949201737,-0.0017054839322917653,0.00146281620177681,0.029545955804927644,0.010934778774426964,0.021403202432881786,0.002680270680756231,-0.04007877869195097,-0.016471956283445787,-0.029556542746417835,-0.018479630315224472,0.02777080146968803,-0.015053162799791114,0.0014947925787557018,0.0025889536578254896,0.023356993095426756,-0.033745767800326364,-0.003603112744749183,-0.00019197211881196946,0.005834534698485379,0.022295333667394963,0.025408549025683003,-0.02333120409022036,-0.03449714694106892,-0.02598078038472952,-0.002823659953636437,-0.007822217822600805,0.030997298414727134,-0.005331289673351283,-0.022060487198933023,0.02224382203828464,-0.047613651589756355,0.0016257561324741806,-0.03282956355433802,0.046059199439711866
time_10AM,0.13344779534464804,-0.012088504812673838,,-0.005712689728289096,-0.17172006568402584,-0.2442007348198667,0.24420073481986687,0.03638955147182929,-0.27314870000819835,0.4717869158578151,-0.2695222735344683,-0.24062645529873986,0.10860266242376532,0.09239837761162413,0.1668583091246407,-0.002889731559412931,-0.0640454796105945,0.051760820660570396,1.0,-0.20168743386913437,-0.20250454966238005,-0.27273251808277404,-0.2695222735344683,0.044532726770978366,0.045653415397543515,0.0814700894772742,-0.09816203000413848,-0.09760779443902402,-0.09217352433686257,0.09217352433686261,-0.004538312482556994,0.004538312482557062,-0.0022566720509735946,-0.00032425154169290354,-0.002902166618094626,0.004353790232188891,0.0005565043426200962,0.0031970270757016705,0.0015822131511840697,-0.0032891560244733735,-0.003289156024473398,0.012752809339852724,-0.024348229693302165,0.015614270539945225,0.003914544713884914,-0.009484507404836069,0.0044116351624844145,-0.009700009234430956,-0.014727184351035151,-0.0018344006478836759,0.016884335111146388,0.006755414991083823,0.0022918739824894737,-0.006675823351765813,-0.002337417962777071,-0.011542613105847222,0.003817013867187214,0.006716831126790893,0.002737173056728148,-0.00973313716023837,0.006784331343241314,0.000544024415808495,0.004264700220195544,0.0025651933315475823,0.012754484224158662,-0.0006819943671902853,0.011554258712106547,0.003699355127295687,0.001286031004424437,-0.009458345627510223,0.004946733672735132,0.011693502630572693,-0.011035116834302128,-0.011445188101002774,0.004955961302228157,-0.011545198273089212,0.004179634133047002,-0.00044417411867367774,0.0036400232318437253,-0.004207607288368449,0.004119739067039174,-0.0017604318718619143,-0.0003680576814094584,0.005899120148045966,-0.012593037792358907,0.0024938392105670524,0.0005324937708855645,0.004766198379137034,-0.006424993738870318,0.001980935631742082,0.005223674727909793,-0.010292220443780812,-0.0003650339681432717,0.011054743171480839,-0.008412056422468703,0.008798740084003128,-0.002950179025651299,0.005119484741774449,-0.011433725115028125,-0.00501643231623411,-0.014157534898159416,0.008436412962402167,0.016420040599942134,-0.005348319940288072,0.0010034165904474217,0.00584626197516938,0.003551842339949317,0.005667847421455307,-0.0016226596109623708,-0.009073254418495331
time_10PM,-0.175321810378335,0.018800413803459946,,0.05403367267917514,-0.005033259301492157,0.024075740902418517,-0.024075740902419145,-0.04701416349639792,0.29909440671177207,-0.04433844907255279,-0.24990647636494753,-0.07172697575057392,0.06887367050469691,0.0061319612477785165,0.012786113477342988,0.06611695664135345,0.11706333360754897,-0.13877407219804613,-0.20168743386913437,1.0,-0.18776629400732467,-0.252883079718785,-0.2499064763649475,0.05017669863852282,0.046338199053017164,-0.15602981361102317,0.09445731906276106,0.013738915417525697,-0.021977815903439217,0.02197781590343908,-0.001195088269248335,0.0011950882692480494,-0.01266092728480743,-0.009656562398194629,0.026525126682163613,0.005660076608169616,-0.011049295562939229,-0.017558052440738513,8.433096565429668e-05,0.02340699797005536,0.005223926215449886,0.00412589639745045,-0.007876128332949674,0.0026316205202704885,-0.002450221993016898,0.019271317569143156,-0.004577726469693279,0.002647590114971528,0.012989003483751909,0.011051673926234377,-0.017963922450056128,-0.02580809027706834,-0.02138670898133158,0.015344449378418348,0.015402084125974685,0.02128521465362283,0.006078550434085752,-0.006607418136767336,-0.006824447982790344,0.023753249440327286,0.009911455405589084,4.187929362635167e-05,0.012769697193901029,0.0022785979108719367,-0.011075062832671576,-0.03237625007695785,-0.04053054242108516,0.007012570597666811,0.0038515858866603227,0.024412213715155374,-0.014397481776892627,-0.020524316550610468,8.831641803482906e-05,0.004243692254107741,-0.0005890211200918655,0.03321155612876176,-0.0010267145476013538,-0.011838018486445894,-0.014503518115695484,0.005179374567381086,-0.015942345698617615,0.0023773986303271487,0.014283368175065907,0.0028282637137243194,0.030523451048434676,-0.002508825233331031,-0.016147555858610784,-0.011926420833415058,0.013796200936938964,0.002619971350750878,-0.02827875186997805,0.01824153931652559,0.008623018855007077,-0.0028498453982549214,0.011599642104439029,-0.01939703950360159,-0.0006057513520201954,0.002147105104022223,0.021102000567163486,0.013957131107530952,0.01083572006600966,-0.005802591198193394,-0.023914001547941516,0.009845297480522113,0.00810134649983715,-0.009505533910321141,0.022847811766655214,-0.008691319695251328,0.009974587240879696,-0.012736424747263018
